Glyph Code: 50c07bce73dfe48aadbc0a14d71eaa75, Text: v, Unicode: 118, Font Size: 11.039999999999964, Position: (206.81759999999994, 495.38), Page: 0
Glyph Code: 4bebaf558f0fe93c46512fb6811b4745, Text: a, Unicode: 97, Font Size: 11.039999999999964, Position: (211.84079999999994, 495.38), Page: 0
Glyph Code: 3f7148dd3ea295310d3084c3eb35fe1f, Text: i, Unicode: 105, Font Size: 11.039999999999964, Position: (217.12895999999995, 495.38), Page: 0
Glyph Code: fef0e6b7b85728bf39918ddde26b9260, Text: l, Unicode: 108, Font Size: 11.039999999999964, Position: (219.74543999999995, 495.38), Page: 0
Glyph Code: 9bae2ffa03f8d95bd6f65757b1811ca6, Text: a, Unicode: 97, Font Size: 11.039999999999964, Position: (222.37295999999995, 495.38), Page: 0
Glyph Code: f3fbabf575c698761bf56f05c67e7dd5, Text: b, Unicode: 98, Font Size: 11.039999999999964, Position: (227.66111999999995, 495.38), Page: 0
Glyph Code: 490f2cc7a965ef1d2cd984b34397e8ee, Text: l, Unicode: 108, Font Size: 11.039999999999964, Position: (233.41295999999994, 495.38), Page: 0
Glyph Code: ad9ac0d5b4ee1bcc7563153af4f6e680, Text: e, Unicode: 101, Font Size: 11.039999999999964, Position: (236.04047999999995, 495.38), Page: 0
Glyph Code: a94e413fae23828613dcbdbc42a69f5a, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (241.53839999999994, 495.38), Page: 0
Glyph Code: 63c5eb35852587f30a75980e52c45204, Text: k, Unicode: 107, Font Size: 11.039999999999964, Position: (243.95615999999993, 495.38), Page: 0
Glyph Code: 6149a5dfa4f767e1ab4479b42ec48702, Text: e, Unicode: 101, Font Size: 11.039999999999964, Position: (248.97935999999993, 495.38), Page: 0
Glyph Code: 7fc7cb66e8a1a01d75c539d17937b099, Text: y, Unicode: 121, Font Size: 11.039999999999964, Position: (254.51039999999992, 495.38), Page: 0
Glyph Code: d2dc746b7c62bd9252115e8897cf606b, Text: b, Unicode: 98, Font Size: 11.039999999999964, Position: (259.5446399999999, 495.38), Page: 0
Glyph Code: fd07605f9f283b4e9341391c0736e19e, Text: o, Unicode: 111, Font Size: 11.039999999999964, Position: (265.3075199999999, 495.38), Page: 0
Glyph Code: 475de6cafdeeb7150936ff8a9009e987, Text: a, Unicode: 97, Font Size: 11.039999999999964, Position: (271.0703999999999, 495.38), Page: 0
Glyph Code: 89ea9ad4e61b4aa82a27fbfb4e4154d7, Text: r, Unicode: 114, Font Size: 11.039999999999964, Position: (276.3585599999999, 495.38), Page: 0
Glyph Code: f1b79ff34fa3097fcd9530e8ae2dbbfe, Text: d, Unicode: 100, Font Size: 11.039999999999964, Position: (280.2115199999999, 495.38), Page: 0
Glyph Code: 2c6a1f3578355fe1785cf8fdd64b425e, Text: s, Unicode: 115, Font Size: 11.039999999999964, Position: (285.9523199999999, 495.38), Page: 0
Glyph Code: 98c70b37e2f78af423809f6e6a2b7dc9, Text: ., Unicode: 46, Font Size: 11.039999999999964, Position: (290.03711999999985, 495.38), Page: 0
Glyph Code: c78d919c13a9065daf95e22d3f174859, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (292.92, 495.38), Page: 0
Glyph Code: 4140f96bcc77b92c664df1fc6ed905e8, Text: 4, Unicode: 52, Font Size: 15.119999999999948, Position: (54.024, 305.20000000000005), Page: 0
Glyph Code: 713e9952f297b85499f99641a2c7491c, Text: ., Unicode: 46, Font Size: 15.119999999999948, Position: (61.689840000000004, 305.20000000000005), Page: 0
Glyph Code: ab193a646cf6f939b78f41d3830df6c9, Text: 1, Unicode: 49, Font Size: 15.119999999999948, Position: (65.77224, 305.20000000000005), Page: 0
Glyph Code: 58cdbc89822d3a75176e7d32ec143c61, Text: ., Unicode: 46, Font Size: 15.119999999999948, Position: (73.43808, 305.20000000000005), Page: 0
Glyph Code: d8c96f957229a859fc9afe75ccb10148, Text:  , Unicode: 32, Font Size: 15.120000000000005, Position: (77.304, 305.8048), Page: 0
Glyph Code: bd4105f8dff28d371fc42dbe3321df02, Text: H, Unicode: 72, Font Size: 15.119999999999948, Position: (90.024, 305.20000000000005), Page: 0
Glyph Code: 6872adc3cfa9b59738bce21fb66b12c0, Text: i, Unicode: 105, Font Size: 15.119999999999948, Position: (99.61008, 305.20000000000005), Page: 0
Glyph Code: 1820b15fd96a86f5d58c54ec77e8d685, Text: n, Unicode: 110, Font Size: 15.119999999999948, Position: (103.20864, 305.20000000000005), Page: 0
Glyph Code: 9f2b8fe258aac82fdc34880f3b5b1616, Text: d, Unicode: 100, Font Size: 15.119999999999948, Position: (111.32808, 305.20000000000005), Page: 0
Glyph Code: 643ab1fd5fbe1cf4e35d66473b3f6cf6, Text: i, Unicode: 105, Font Size: 15.119999999999948, Position: (119.508, 305.20000000000005), Page: 0
Glyph Code: 776dcc00664a8dae8db69d4e8e4406ef, Text:  , Unicode: 32, Font Size: 15.119999999999948, Position: (123.10656, 305.20000000000005), Page: 0
Glyph Code: cdeac9d46c674717172161d70f3cbc0e, Text: T, Unicode: 84, Font Size: 15.119999999999948, Position: (126.4632, 305.20000000000005), Page: 0
Glyph Code: b4b21eb2cef66b5bc7a7467b42a73ffb, Text: r, Unicode: 114, Font Size: 15.119999999999948, Position: (133.9476, 305.20000000000005), Page: 0
Glyph Code: 6fda7c12b489f0debde4b76a9b8b245a, Text: a, Unicode: 97, Font Size: 15.119999999999948, Position: (139.17912, 305.20000000000005), Page: 0
Glyph Code: 171efbb8eebbb39a85869aed22fa8390, Text: n, Unicode: 110, Font Size: 15.119999999999948, Position: (146.6484, 305.20000000000005), Page: 0
Glyph Code: d8400576e815ee490b5436591405d9e7, Text: s, Unicode: 115, Font Size: 15.119999999999948, Position: (154.76784, 305.20000000000005), Page: 0
Glyph Code: e48ec8198e160aa0fd0a2ef349425695, Text: l, Unicode: 108, Font Size: 15.119999999999948, Position: (160.80072, 305.20000000000005), Page: 0
Glyph Code: 79e6dc192178250fcd25c79faff0e019, Text: i, Unicode: 105, Font Size: 15.119999999999948, Position: (164.38416, 305.20000000000005), Page: 0
Glyph Code: 4ab02234e51ca138f3d6419fef3461ba, Text: t, Unicode: 116, Font Size: 15.119999999999948, Position: (167.98272000000003, 305.20000000000005), Page: 0
Glyph Code: 14745411406d0e898656f2afe6751b08, Text: e, Unicode: 101, Font Size: 15.119999999999948, Position: (173.22936, 305.20000000000005), Page: 0
Glyph Code: 2acbcb9b40d04df86552a99647c5d5c1, Text: r, Unicode: 114, Font Size: 15.119999999999948, Position: (180.92544000000004, 305.20000000000005), Page: 0
Glyph Code: 717b06d565c00a43b8fa987ec7a7633d, Text: a, Unicode: 97, Font Size: 15.119999999999948, Position: (186.20232000000001, 305.20000000000005), Page: 0
Glyph Code: 304d66a5e60fc2ed4b622afe67c7a539, Text: t, Unicode: 116, Font Size: 15.119999999999948, Position: (193.39944000000003, 305.20000000000005), Page: 0
Glyph Code: c86a09c28a6f9c57902f0f44e135c028, Text: i, Unicode: 105, Font Size: 15.119999999999948, Position: (198.64608, 305.20000000000005), Page: 0
Glyph Code: 2d07ea850a1705226352f3d22c6130c4, Text: o, Unicode: 111, Font Size: 15.119999999999948, Position: (202.27488, 305.20000000000005), Page: 0
Glyph Code: 1f85097a465c356348c0e09809d285dd, Text: n, Unicode: 110, Font Size: 15.119999999999948, Position: (210.40944000000002, 305.20000000000005), Page: 0
Glyph Code: 3cb745e83fd08b4afc497bc7e50ec695, Text:  , Unicode: 32, Font Size: 15.119999999999948, Position: (218.57424, 305.20000000000005), Page: 0
Glyph Code: 09a1afbd70b9c5b99c8a5fed1a9fd2d9, Text:  , Unicode: 32, Font Size: 15.119999999999948, Position: (221.83, 305.20000000000005), Page: 0
Glyph Code: 9bb3d8c99c0fc0bc1737a130aa3ab222, Text: U, Unicode: 85, Font Size: 11.039999999999964, Position: (90.024, 277.66), Page: 0
Glyph Code: cd6729083f0d8fbff1cc04f10f3bb595, Text: s, Unicode: 115, Font Size: 11.039999999999964, Position: (97.248, 277.66), Page: 0
Glyph Code: 696f720ed946e4a907a0665517ac5a07, Text: e, Unicode: 101, Font Size: 11.039999999999964, Position: (101.56464, 277.66), Page: 0
Glyph Code: 39d3d209e38949980807a6a1cd06ac70, Text: r, Unicode: 114, Font Size: 11.039999999999964, Position: (107.06256, 277.66), Page: 0
Glyph Code: 65d925f39798d970bd41ee1566718503, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (110.91552, 277.66), Page: 0
Glyph Code: 4453c966007acd7a282e68a2d7818f33, Text: c, Unicode: 99, Font Size: 11.039999999999964, Position: (113.79696, 277.66), Page: 0
Glyph Code: 589c17dfed3bf55d42bd4c4169edf5d3, Text: a, Unicode: 97, Font Size: 11.039999999999964, Position: (118.35648, 277.66), Page: 0
Glyph Code: 61afa65c8bb0d943ef7135d99a8eb1d1, Text: n, Unicode: 110, Font Size: 11.039999999999964, Position: (123.64464000000001, 277.66), Page: 0
Glyph Code: 07d2b5395702507afa9a92839992ce4e, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (129.39648, 277.66), Page: 0
Glyph Code: 9c8c6c5d5864f9c8ffe56a7214571da3, Text: t, Unicode: 116, Font Size: 11.039999999999964, Position: (132.26688000000001, 277.66), Page: 0
Glyph Code: bff06df2acfd8d572aeaa1fe1219e6f0, Text: y, Unicode: 121, Font Size: 11.039999999999964, Position: (135.86592000000002, 277.66), Page: 0
Glyph Code: 36b15ba599651d836a989558130bb78b, Text: p, Unicode: 112, Font Size: 11.039999999999964, Position: (140.90016, 277.66), Page: 0
Glyph Code: c3cf4fa6f7dd6a4f43ae7d8c69ea4302, Text: e, Unicode: 101, Font Size: 11.039999999999964, Position: (146.66304000000002, 277.66), Page: 0
Glyph Code: 0144922aa4f38c120d10569a0b410320, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (152.16096000000002, 277.66), Page: 0
Glyph Code: 34241821997df922ced60f5d932a4606, Text: h, Unicode: 104, Font Size: 11.039999999999964, Position: (155.05344000000002, 277.66), Page: 0
Glyph Code: 71095d76e1ab5a585ff600c157d68612, Text: i, Unicode: 105, Font Size: 11.039999999999964, Position: (160.81632000000002, 277.66), Page: 0
Glyph Code: 60774a3e16a76f62ce14a2f75d4b67b5, Text: s, Unicode: 115, Font Size: 11.039999999999964, Position: (163.44384000000002, 277.66), Page: 0
Glyph Code: c90864ee23d7fd4738c74564f5f36324, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (167.76048000000003, 277.66), Page: 0
Glyph Code: 597d35ced087f4481656ef72524dfa26, Text: m, Unicode: 109, Font Size: 11.039999999999964, Position: (170.63088000000002, 277.66), Page: 0
Glyph Code: c3340bced30db2ea86de222a624b953b, Text: e, Unicode: 101, Font Size: 11.039999999999964, Position: (179.49600000000004, 277.66), Page: 0
Glyph Code: dae2ac1f59ea92e2d9ca575f3c283f06, Text: s, Unicode: 115, Font Size: 11.039999999999964, Position: (184.99392, 277.66), Page: 0
Glyph Code: c84246aed44ef3a1d0cf9f29f0a2a01f, Text: s, Unicode: 115, Font Size: 11.039999999999964, Position: (189.31056, 277.66), Page: 0
Glyph Code: 0237b7e25cd04a428363f3869a9b17a5, Text: a, Unicode: 97, Font Size: 11.039999999999964, Position: (193.62720000000002, 277.66), Page: 0
Glyph Code: 67459dafe444c7c7bf4c18930cc0df6b, Text: g, Unicode: 103, Font Size: 11.039999999999964, Position: (198.91536000000002, 277.66), Page: 0
Glyph Code: 0289f271b52a7e386d98236ec6468e23, Text: e, Unicode: 101, Font Size: 11.039999999999964, Position: (204.20352000000003, 277.66), Page: 0
Glyph Code: 57b1161052b18fa60fbfee8856f582cb, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (209.70144000000002, 277.66), Page: 0
Glyph Code: 2d35ce0e9df96cff2065232712f5fad6, Text: i, Unicode: 105, Font Size: 11.039999999999964, Position: (212.59392000000003, 277.66), Page: 0
Glyph Code: 490fcd0694cf9aa3ba051f9818139427, Text: n, Unicode: 110, Font Size: 11.039999999999964, Position: (215.22144000000003, 277.66), Page: 0
Glyph Code: 9f0225e9b9e0890ab86284b012c69fcd, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (220.98432000000003, 277.66), Page: 0
Glyph Code: 072fd365f24ba92e1ace30b922ec37ce, Text: R, Unicode: 82, Font Size: 11.039999999999964, Position: (223.85472000000001, 277.66), Page: 0
Glyph Code: 4ea978257844f99d4e9cc3a4571a7f52, Text: o, Unicode: 111, Font Size: 11.039999999999964, Position: (229.84944000000002, 277.66), Page: 0
Glyph Code: eb62cb332868750a4aab7d1c73f64ad2, Text: m, Unicode: 109, Font Size: 11.039999999999964, Position: (235.61232, 277.66), Page: 0
Glyph Code: 558de426d0bbc641adecc7063967d1a3, Text: a, Unicode: 97, Font Size: 11.039999999999964, Position: (244.47744, 277.66), Page: 0
Glyph Code: cedf2ebd4bd6e1af8d888b778f107595, Text: n, Unicode: 110, Font Size: 11.039999999999964, Position: (249.7656, 277.66), Page: 0
Glyph Code: 48ef04c57b7c5f094655f7c9be2c8e10, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (255.51743999999997, 277.66), Page: 0
Glyph Code: 2bf5445444a81f2756caeb03eb41ca6d, Text: u, Unicode: 117, Font Size: 11.039999999999964, Position: (258.38784, 277.66), Page: 0
Glyph Code: f3b3dcecf9c34f426b3763e6be130c2c, Text: s, Unicode: 115, Font Size: 11.039999999999964, Position: (264.15072, 277.66), Page: 0
Glyph Code: b94beda1153b879c8e5daf8b73b378e6, Text: i, Unicode: 105, Font Size: 11.039999999999964, Position: (268.46736, 277.66), Page: 0
Glyph Code: def42b9fc84811b299bdaf998180d6be, Text: n, Unicode: 110, Font Size: 11.039999999999964, Position: (271.09488, 277.66), Page: 0
Glyph Code: 142d5e7b0d5aebf3e4c9544124c3ec80, Text: g, Unicode: 103, Font Size: 11.039999999999964, Position: (276.85776, 277.66), Page: 0
Glyph Code: 1942bffe030eaafc65edad229cbd8074, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (282.12384, 277.66), Page: 0
Glyph Code: fa141da75c2b5fd6c77b11dc9fb75796, Text: t, Unicode: 116, Font Size: 11.039999999999964, Position: (284.99423999999993, 277.66), Page: 0
Glyph Code: f240582c3f4a487a97b589bd37e5e32d, Text: h, Unicode: 104, Font Size: 11.039999999999964, Position: (288.59327999999994, 277.66), Page: 0
Glyph Code: a9bc979d09b4e1481cd89408a966da28, Text: e, Unicode: 101, Font Size: 11.039999999999964, Position: (294.35615999999993, 277.66), Page: 0
Glyph Code: 728e2b8c34fd2058d31e6e7fc721e0a5, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (299.85407999999995, 277.66), Page: 0
Glyph Code: 1687566e5e8eabcf10b19dea92e88a64, Text: S, Unicode: 83, Font Size: 11.039999999999964, Position: (302.74655999999993, 277.66), Page: 0
Glyph Code: 59415e9b4095a77e2249c23405bc9702, Text: t, Unicode: 116, Font Size: 11.039999999999964, Position: (307.81391999999994, 277.66), Page: 0
Glyph Code: 60c3eca16ac33c674f69f708ff8b64b0, Text: a, Unicode: 97, Font Size: 11.039999999999964, Position: (311.3908799999999, 277.66), Page: 0
Glyph Code: d974a444f271e12094083fada22e7444, Text: n, Unicode: 110, Font Size: 11.039999999999964, Position: (316.67903999999993, 277.66), Page: 0
Glyph Code: c6bbb93f29a2090d48da11c56682932e, Text: d, Unicode: 100, Font Size: 11.039999999999964, Position: (322.4308799999999, 277.66), Page: 0
Glyph Code: fd2caf1e9295e37fea55c090eacac65a, Text: a, Unicode: 97, Font Size: 11.039999999999964, Position: (328.1937599999999, 277.66), Page: 0
Glyph Code: 0f4e98745ec1e055437b8e556506a949, Text: r, Unicode: 114, Font Size: 11.039999999999964, Position: (333.4819199999999, 277.66), Page: 0
Glyph Code: f1f0b59d9ed03b91e883cee71c7a8607, Text: d, Unicode: 100, Font Size: 11.039999999999964, Position: (337.3348799999999, 277.66), Page: 0
Glyph Code: aea1069d437a31a6a61db1244d599c95, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (343.07567999999986, 277.66), Page: 0
Glyph Code: 38f694a1234a22c29de47f5a98576a6d, Text: E, Unicode: 69, Font Size: 11.039999999999964, Position: (345.9460799999999, 277.66), Page: 0
Glyph Code: b5684187f16b15d8691a0e2af683be79, Text: n, Unicode: 110, Font Size: 11.039999999999964, Position: (351.22319999999985, 277.66), Page: 0
Glyph Code: c9a0658924f96cf3a4706a7d56c31c65, Text: g, Unicode: 103, Font Size: 11.039999999999964, Position: (356.98607999999984, 277.66), Page: 0
Glyph Code: 53305b6c0ebcf99ba75975b16a2183f4, Text: l, Unicode: 108, Font Size: 11.039999999999964, Position: (362.25215999999983, 277.66), Page: 0
Glyph Code: accad65cbef1171e834b33d9330e8c59, Text: i, Unicode: 105, Font Size: 11.039999999999964, Position: (364.87967999999984, 277.66), Page: 0
Glyph Code: 0d73f8e458d8393577a3721f1dbeb7ea, Text: s, Unicode: 115, Font Size: 11.039999999999964, Position: (367.50719999999984, 277.66), Page: 0
Glyph Code: 9a68bf81cae362111bc7333edabfbb70, Text: h, Unicode: 104, Font Size: 11.039999999999964, Position: (371.82383999999985, 277.66), Page: 0
Glyph Code: 3e3b8c2e810b74a3b73e49361ac8a815, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (377.61983999999984, 277.66), Page: 0
Glyph Code: 93341db552f958ef14cc062e4ce5d205, Text: k, Unicode: 107, Font Size: 11.039999999999964, Position: (380.45711999999986, 277.66), Page: 0
Glyph Code: 5a8ee2be6c4ea51331d5500c4b154432, Text: e, Unicode: 101, Font Size: 11.039999999999964, Position: (385.48031999999984, 277.66), Page: 0
Glyph Code: 12c327f9dc273acc208d80e4fd73978a, Text: y, Unicode: 121, Font Size: 11.039999999999964, Position: (391.01135999999985, 277.66), Page: 0
Glyph Code: 873b4c1e796d906c76dbc797c796fc36, Text: b, Unicode: 98, Font Size: 11.039999999999964, Position: (396.04559999999987, 277.66), Page: 0
Glyph Code: 03de206b2d7dd0ec5916641d11f1e16b, Text: o, Unicode: 111, Font Size: 11.039999999999964, Position: (401.80847999999986, 277.66), Page: 0
Glyph Code: e795177dc03d22f5d9513699343a84ce, Text: a, Unicode: 97, Font Size: 11.039999999999964, Position: (407.57135999999986, 277.66), Page: 0
Glyph Code: f0ad2caea8158ddcd68035603649201e, Text: r, Unicode: 114, Font Size: 11.039999999999964, Position: (412.85951999999986, 277.66), Page: 0
Glyph Code: 1f761e2621d26209c84b1dda3152ef4e, Text: d, Unicode: 100, Font Size: 11.039999999999964, Position: (416.71247999999986, 277.66), Page: 0
Glyph Code: b8d2b13546c7415b1fbacae998448a7e, Text: ,, Unicode: 44, Font Size: 11.039999999999964, Position: (422.45327999999984, 277.66), Page: 0
Glyph Code: 04a28716ab36e6f422cc8378c413c7d5, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (425.0918399999998, 277.66), Page: 0
Glyph Code: 2d8297c116ec625874b763f4129ffee4, Text: w, Unicode: 119, Font Size: 11.039999999999964, Position: (427.96223999999984, 277.66), Page: 0
Glyph Code: 100d643aab0d4baa246c8281cdafb356, Text: h, Unicode: 104, Font Size: 11.039999999999964, Position: (435.85583999999983, 277.66), Page: 0
Glyph Code: 051cd1200687faaa6aa0c43cc8c14648, Text: i, Unicode: 105, Font Size: 11.039999999999964, Position: (441.6518399999998, 277.66), Page: 0
Glyph Code: 05bcd941440606f55f8886c8eac8ac91, Text: c, Unicode: 99, Font Size: 11.039999999999964, Position: (444.2683199999998, 277.66), Page: 0
Glyph Code: c1c0776d3262a2d05e9d62bbebc60f5e, Text: h, Unicode: 104, Font Size: 11.039999999999964, Position: (448.82783999999975, 277.66), Page: 0
Glyph Code: 5fa74fd7ce89bd66f5c8fa6227874393, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (454.59071999999975, 277.66), Page: 0
Glyph Code: aa26dafb7e91b020d911392e660f4fc5, Text: i, Unicode: 105, Font Size: 11.039999999999964, Position: (457.46111999999977, 277.66), Page: 0
Glyph Code: b849e1b0b1e2e08bce36de5edde7f8f4, Text: s, Unicode: 115, Font Size: 11.039999999999964, Position: (460.08863999999977, 277.66), Page: 0
Glyph Code: abd0a178167d3323de3b31ca7a4b1ba1, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (464.4052799999998, 277.66), Page: 0
Glyph Code: 1feb4944b7c1632ff5367d9d33e88502, Text: t, Unicode: 116, Font Size: 11.039999999999964, Position: (467.2756799999998, 277.66), Page: 0
Glyph Code: d1eb651e85da55a76e6e8feb7c562e1a, Text: r, Unicode: 114, Font Size: 11.039999999999964, Position: (470.8747199999998, 277.66), Page: 0
Glyph Code: 5adf2e048c9e8e29d275882e41663d02, Text: a, Unicode: 97, Font Size: 11.039999999999964, Position: (474.7276799999998, 277.66), Page: 0
Glyph Code: 4cbf96375a6ee3b80b1a286d365c1c0b, Text: n, Unicode: 110, Font Size: 11.039999999999964, Position: (480.0158399999998, 277.66), Page: 0
Glyph Code: 77c395c0842771f39b91c001838f9a05, Text: s, Unicode: 115, Font Size: 11.039999999999964, Position: (485.7566399999998, 277.66), Page: 0
Glyph Code: 3385b92ae1ee84baae67fd74d5c374db, Text: l, Unicode: 108, Font Size: 11.039999999999964, Position: (490.0732799999998, 277.66), Page: 0
Glyph Code: c9d38ca6c3d9179359e13b8aee9e0f0f, Text: i, Unicode: 105, Font Size: 11.039999999999964, Position: (492.7007999999998, 277.66), Page: 0
Glyph Code: e0cdd26b5a7c229d0e3b3f8d09ffc8b1, Text: t, Unicode: 116, Font Size: 11.039999999999964, Position: (495.3283199999998, 277.66), Page: 0
Glyph Code: abea9c2318db685f2466f7f5a84c5ebf, Text: e, Unicode: 101, Font Size: 11.039999999999964, Position: (498.9273599999998, 277.66), Page: 0
Glyph Code: 5a0d4cb9d18626d77350a3a7b3906814, Text: r, Unicode: 114, Font Size: 11.039999999999964, Position: (504.4252799999998, 277.66), Page: 0
Glyph Code: 0f5dd694f3838a9d02831a7f9e1e6e57, Text: a, Unicode: 97, Font Size: 11.039999999999964, Position: (508.2782399999998, 277.66), Page: 0
Glyph Code: 186767d1313121a8800e84b95e0f53c9, Text: t, Unicode: 116, Font Size: 11.039999999999964, Position: (513.5663999999998, 277.66), Page: 0
Glyph Code: 6528f8d46a880145e859e9560a71bbe0, Text: e, Unicode: 101, Font Size: 11.039999999999964, Position: (517.1654399999999, 277.66), Page: 0
Glyph Code: 2d26439f42e146cbafa7b06c97325dbe, Text: d, Unicode: 100, Font Size: 11.039999999999964, Position: (522.6633599999999, 277.66), Page: 0
Glyph Code: 84f0afa5a86df66c2c8c9bdac136e92d, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (528.4593599999998, 277.66), Page: 0
Glyph Code: 010be25eb2a85ad263ba010c0c6df10f, Text: o, Unicode: 111, Font Size: 11.039999999999964, Position: (531.3187199999999, 277.66), Page: 0
Glyph Code: 1c6c186c2ae79fde0b7d14359094646d, Text: n, Unicode: 110, Font Size: 11.039999999999964, Position: (537.0815999999999, 277.66), Page: 0
Glyph Code: 268b6374014b1b2459dd3e2a5479190e, Text: -, Unicode: 45, Font Size: 11.039999999999964, Position: (543.31, 277.66), Page: 0
Glyph Code: 4bfb7f673e3abba8617622ecef67fc3c, Text: t, Unicode: 116, Font Size: 11.039999999999964, Position: (546.67, 277.66), Page: 0
Glyph Code: 28c11b03db358cf06acf5c4bc2ce72b4, Text: h, Unicode: 104, Font Size: 11.039999999999964, Position: (550.2690399999999, 277.66), Page: 0
Glyph Code: 1787a49dc80d000a74e43481dbffbec8, Text: e, Unicode: 101, Font Size: 11.039999999999964, Position: (556.03192, 277.66), Page: 0
Glyph Code: 387b58e5527a95bf4807029b7738126c, Text: -, Unicode: 45, Font Size: 11.039999999999964, Position: (561.58, 277.66), Page: 0
Glyph Code: 242d7999071bf0ab0df80235be993ff4, Text: f, Unicode: 102, Font Size: 11.039999999999964, Position: (564.94, 277.66), Page: 0
Glyph Code: 8c1caf6824e8867eb56e184272930ffd, Text: l, Unicode: 108, Font Size: 11.039999999999964, Position: (568.3072000000001, 277.66), Page: 0
Glyph Code: d7d37673cec88aa4b3ab399e0c38435f, Text: y, Unicode: 121, Font Size: 11.039999999999964, Position: (570.9236800000001, 277.66), Page: 0
Glyph Code: fc3b8120984e79434f528b879301e98f, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (576.1897600000001, 277.66), Page: 0
Glyph Code: 54cb5948c5895541dea1ceb1e24a3087, Text: t, Unicode: 116, Font Size: 11.039999999999964, Position: (90.024, 264.46000000000004), Page: 0
Glyph Code: 3f8ab55b7f34c55e68fda45fd0f9f285, Text: o, Unicode: 111, Font Size: 11.039999999999964, Position: (93.62304, 264.46000000000004), Page: 0
Glyph Code: 6ed8eb5a556accd298cc66e61541045a, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (99.38592, 264.46000000000004), Page: 0
Glyph Code: 0a04e482c8f9a85bef70dd056f3ca3cc, Text: H, Unicode: 72, Font Size: 11.039999999999964, Position: (102.97392, 264.46000000000004), Page: 0
Glyph Code: d17948c772520c514966164874645e3f, Text: i, Unicode: 105, Font Size: 11.039999999999964, Position: (109.91808, 264.46000000000004), Page: 0
Glyph Code: 02df5112c8851139e66755fb71f560b8, Text: n, Unicode: 110, Font Size: 11.039999999999964, Position: (112.54560000000001, 264.46000000000004), Page: 0
Glyph Code: 3a99674b617ba9ad334bc89c7f50a0bd, Text: d, Unicode: 100, Font Size: 11.039999999999964, Position: (118.30848, 264.46000000000004), Page: 0
Glyph Code: aacb05d016c609aa24f2fae9629c6e21, Text: i, Unicode: 105, Font Size: 11.039999999999964, Position: (124.07136, 264.46000000000004), Page: 0
Glyph Code: b1777bbff2493ab3af8a94b767dddbd0, Text: ., Unicode: 46, Font Size: 11.039999999999964, Position: (126.69888, 264.46000000000004), Page: 0
Glyph Code: be51dc673c93fe3ba995747a7aa32236, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (129.56928000000002, 264.46000000000004), Page: 0
Glyph Code: e391cdfffbfe1bad33bb9fcab89f9e1c, Text: I, Unicode: 73, Font Size: 11.039999999999964, Position: (133.15728000000001, 264.46000000000004), Page: 0
Glyph Code: c74047169f878b1dc878bead661aca70, Text: t, Unicode: 116, Font Size: 11.039999999999964, Position: (136.13, 264.46000000000004), Page: 0
Glyph Code: 917f43ff171a926df74abe6ba24ba154, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (139.72904, 264.46000000000004), Page: 0
Glyph Code: 505cfb3cbe60761e7ca628e002b7c60e, Text: w, Unicode: 119, Font Size: 11.039999999999964, Position: (143.31704, 264.46000000000004), Page: 0
Glyph Code: ecc7210bd3d51afc9b8cc95dc5f8558f, Text: o, Unicode: 111, Font Size: 11.039999999999964, Position: (151.21063999999998, 264.46000000000004), Page: 0
Glyph Code: 6de844710d4b8c04576c8412df88b67a, Text: r, Unicode: 114, Font Size: 11.039999999999964, Position: (157.02872, 264.46000000000004), Page: 0
Glyph Code: 46e781175e19fcb06544fd31906f9c31, Text: k, Unicode: 107, Font Size: 11.039999999999964, Position: (160.83751999999998, 264.46000000000004), Page: 0
Glyph Code: 8fe63d0ea0c87a40aaa3bbc82c0a377f, Text: s, Unicode: 115, Font Size: 11.039999999999964, Position: (165.86072, 264.46000000000004), Page: 0
Glyph Code: 2fc7df4604a01012c670c8a13672c06a, Text:  , Unicode: 32, Font Size: 11.039999999999964, Position: (170.43128, 264.46000000000004), Page: 0
Glyph Code: 28297a4d3119f7a3e61e31884829400c, Text: o, Unicode: 111, Font Size: 11.039999999999964, Position: (174.01927999999998, 264.46000000000004), Page: 0
